,id,owner,reels_id,has_audio,video_url,views,caption,comment,timestamp,likes,location,pinned,product_type
761,775,"{'id': '30161733127', 'username': 'horsetalionaire'}",2305309542810804648,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQMYCsnZopoNjHqhnoK6nzoYYmrbcJn6FCFgiMpOap-b3lHPSsE9mZGs1N6gCfkvU-KtJYK7aY3q_Ka-t_4_GZYJZbF7dUbcqnKGN2o.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNjQwLmJhc2VsaW5lIn0&_nc_cat=107&vs=290765637119305_722102813&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9CQTRGODdGNTkxNzZFRTE2RTBCQzNERTEwMDM3QjNBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTVJmY1Jjci1NaW5zUVlCQUJSYXBLWmVDWXNlYnBrd0FBQUYVAgLIARIAKAAYABsAFQAAJrSmsabNxblAFQIoAkMzLBdAJJmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdlxJ4BAA%3D%3D&ccb=9-4&oh=00_AfKJdwaC-O1MTeQ1aYeivU2kqGxav_zLXhGcYgqfd5FjNQ&oe=683E2F5A&_nc_sid=8b3546,478,{'edges': [{'node': {'text': 'LOVE  and Cutness Overloaded 😍😜💯 #Baby#girl#horse#Cute#arabhorse#horsepeople#love#care#cute#horsepower#حصان#horseaddict#حبيبي#حصان_عربي#horsesofinstagram#عرب#العالمية#horselover#horselife#horsephoto#powerhorse#horseartwork#horsephotographer#horsevideo#beautybloggers#naturevideo#photographylovers#photoshoot#photography#photographylovers#naturevideo'}}]},{'count': 7},2020-05-09 15:25:50,292,"{""id"": ""614516171"", ""has_public_page"": true, ""name"": ""Arab"", ""slug"": ""arab""}",,feed
762,776,"{'id': '30161733127', 'username': 'horsetalionaire'}",3256036392551627124,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m82/AQMOtw4_jcRU4OiMPBJlKcnO95-BpvrFvrJAptycOvTBsfbNC7aJI11ojbFvw3sCvETPTwXTtaG4TQqQs5Mzkd5odrPhE2tjCu5BnFQ.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=111&vs=6616719531788124_857708076&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CQTQ0N0NCNzYwQ0Y1MDY0NjczRTcxQ0YzMjY0Q0Y5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS09UYWhqLURCWWI2RVVZQU1WNFQ2ZTRmblVNYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpTS09WguPZAFQIoAkMzLBdAPgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJcA54QGm9QT9xBS5NfwCuyIlILNMOsnKuqbA4kEyCDJQ&oe=683E4F4B&_nc_sid=8b3546,259,{'edges': []},{'count': 3},2023-12-12 09:30:38,71,"{""id"": ""1694593614100892"", ""has_public_page"": true, ""name"": ""Asia/Qatar"", ""slug"": ""asiaqatar""}",,clips
763,777,"{'id': '30161733127', 'username': 'horsetalionaire'}",3103774498159540259,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m82/AQNIU4V9xcQmvoX3D9Pw2yd2MrGitsn_BDCXc_cz2WxAWeHeTGqPIEM5gwnK5Qbt8Sp9sNVT4wNWPvY7uYFdAr_hJCJQC5InsGH_2VI.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=105&vs=1558533757987988_1384160707&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9ENDRDNjFDRjUwNEU5MUEyNjMzMkNGRDlERjlCMkM4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTEpFVlJVbHFzVnhneE1DQU9lZzlMZlB4a1pqYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvLHxNOivvY%2FFQIoAkMzLBdAOrMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ1VF94ow58wXDVjMf8l_peGTsEkDVdpINobFFVoKg5Xg&oe=683E4DB1&_nc_sid=8b3546,109,"{'edges': [{'node': {'text': 'Unconditional love 🥰❤️\nIn The World To Make Yourself Happy, Is To Be Around Horses.❣️❣️💯🐎🐎'}}]}",{'count': 0},2023-05-16 07:42:13,90,null,,clips
764,765,"{'id': '15361767670', 'username': 'warrenreining'}",3626050253065942827,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQOjeiUPvGDBY9HL566kdamXco6cCMtlOHIvmtvqeviSG24qmtQl0yNA9mQ3wAxHu-AkzeHjkZjOMbYup8jUUlfiFQADtBNGn-Tt_pU.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjEyODAuYmFzZWxpbmUifQ&_nc_cat=109&vs=1032095615019429_2426419547&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80RjQ1MUZEQUNDNEEyMjk4ODQxREZBRjI2RTJFMUI5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRjJlU0IwUGMxa01kU1VFQU03ejlBSkRDQ1p4YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtrA%2F6XdqP0%2FFQIoAkMzLBdAJ0QYk3S8ahgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLTyVUkl69PrrmgmzAL-95QZ2YA_MqsYKu-JJ7AmVWgrA&oe=683E507E&_nc_sid=8b3546,205,"{'edges': [{'node': {'text': 'Check out this fancy 3yo colt out of our mare Maui, “Magnums Beach Blond” ( Whiz Me Gold X MCD) by americasnexttopgun_\nThis is his first trip down the road and he is doing great. We’re so excited to show him this fall🤩🤩 \n\n#warrenperformancehorses \n#warrenreining \n#customizemydream \n#wphbred \n#splitwaterranch \n@splitwaterranch \n#masterpieceoutdoorliving \n@masterpieceoutdoorliving \n#gracewinsllc\n#slidingRperformancehorses\n#lazySperformancehorses \n#gavinwarrenperformancehorses\n#mlhcreative\n#daretodream'}}]}",{'count': 0},2025-05-05 22:01:53,70,null,,clips
765,766,"{'id': '55965150499', 'username': 'oswoodstallionstation'}",3623845615305526329,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNLFU-fAx2LUWFw1DEt8zTB49uzzh-XiJsnR0R7IgGdaF6J2qGN1eXSM1TMGFg5KcRZW5qLtquis-bJvOcXl4MMHrILRU_XmOAOcFI.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=4235020723479534_1822155948&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yRTRBRDgxQTc5RDQ1MDlBMTYxNzlFQ0Q0MzU1QkQ5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSFRiaVIwYTlVYzRVMUlFQUFxdWpPOHdDMHBrYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJo7zhaWP%2B5VAFQIoAkMzLBdAOip%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKmAaCZiWX0Dh_3QgMM7WulGah_vg8rc1Lhb0M0IGCo_A&oe=683E5B4E&_nc_sid=8b3546,3508,"{'edges': [{'node': {'text': 'Going out and leaving it all on the arena floor, resident stallion Customize My Dream & Casey Deary had a fantastic go in the NRBC Open Classic Finals, marking a 226 to take 3rd and add $45,000 to their LTE! Congratulations to owner Devin Warren and we are proud to be apart of William’s legacy!\n\n#oswoodstallionstation #customizemydream #reining #reininghorse #nrbc'}}]}",{'count': 8},2025-05-02 21:10:15,1343,null,,clips
766,767,"{'id': '72866406283', 'username': 'customizemydream_'}",3619338420796889057,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPjn3rGSTkUBqZvdLBiPpskgHf2T9w2rfRKC4e05aZQqI74Vm3CvRkNBjJa674eXV1WVywCGOaqZy-7w1lmBu4bw_1xKl57gO6xnv0.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=101&vs=1223648172521665_1295003515&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RjQyQzA1MzMxRkMyOTY3OTU2RTRCNTFBODcyMThCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDR3U1IxV2VFX0NIMWNHQUZPUW1jc05MS01MYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJv7%2BlZOuz79AFQIoAkMzLBdAKzMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKaUryufoUjVnM5s9FCEwSb_yoHSsL0nT_Lwn6A7lg0rA&oe=683E26BC&_nc_sid=8b3546,2213,"{'edges': [{'node': {'text': 'HE’S BACK\n\nTune in to watch 𝐂𝐔𝐒𝐓𝐎𝐌𝐈𝐙𝐄 𝐌𝐘 𝐃𝐑𝐄𝐀𝐌 and Casey Deary in the NRBC Level 4 Open Finals today!\n\n🔥DRAW 5🔥 \n\n𝐂𝐔𝐒𝐓𝐎𝐌𝐈𝐙𝐄 𝐌𝐘 𝐃𝐑𝐄𝐀𝐌\n𝐀𝐐𝐇𝐀/𝐀𝐏𝐇𝐀 𝐏𝐀𝐋𝐀𝐌𝐈𝐍𝐎 𝐒𝐓𝐀𝐋𝐋𝐈𝐎𝐍\n𝟔 𝐏𝐀𝐍𝐄𝐋 𝐍/𝐍 | 𝐋𝐓𝐄 $𝟐𝟒𝟓,𝟕𝟔𝟕 \n\nFROZEN ONLY in 2025\nStud Fee $1,500 (first two doses) \nICSI $1,000\nOnline contract links: \n🔸Frozen Semen: \nhttps://oliurtnu.paperform.co \n🔸ICSI: \nhttps://rgbac6qb.paperform.co\nQuestions? \nContact Oswood Stallion Station\n📲phone: (817) 599-4560\nemail: oswoodstallionst@aol.com\n1400 Old Garner Road\nWeatherford, TX 76088\n#CustomizeMyDream \n#TeamDeary \n#WarrenPerformanceHorses \n#NRHAResFuturityChampion \n#MLHcreative'}}]}",{'count': 1},2025-04-26 15:46:43,651,null,,clips
767,768,"{'id': '1680517394', 'username': 'dearyperformancehorses'}",3618279411980783241,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQNPikReUgdcrUkNzOzwpcTwA5ZweZpnXIIjTuvFdjwX0mjPNWPqZlXUPSUq-H9JSkgkRaeyKZLM0ER6f3SR9k9OWmuTibGPU_NYztc.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=107&vs=1338630380725551_3518347373&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85MDQ1MkY4NEYwQzc3RDQzQTlFQzdEQzMwMDY0NTM5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0h5Y0IyRFZUMVkwWndIQUtQSGh3UjFQSTB3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuKJxaPplMo%2FFQIoAkMzLBdAM6p%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfK9fCwJ_9kRvki15h4ivDJ4oisdFnatTzFHfQdwwPvL1w&oe=683E2BC7&_nc_sid=8b3546,2328,"{'edges': [{'node': {'text': 'Get ready for Saturday night!—Casey Deary is headed to the Level 4 Open Finals at the NRBC with three incredible horses!\nHe’ll be showing:\n\n-Customize My Dream for Devin Warren\n\n-Pale Face Vintage for Robert Escoe\n\n-Custom Dreams for Custom Dreams Brazil\n \nWe are thankful for these horses, incredible owners, and our amazing team! \n\nThank you @my_little_reiners for the video! \n#insta \n#horsestagram \n#viral \n#goal \n\nThank you to our sponsors who support this journey:\n#RanchFuel \nRanch Fuel\n#100xEquine \n$20 off 100X Equine first orders when you use code DEARY20 or use this \nlink:\xa0https://100xequine.com/discount/DEARY20\n100xequine \n#100xShows \n100X Shows\n100xshows\n#ArthramidVet \nArthramid Equine\n#AmericasNextTopGun\nAmericasnexttopgun\namericasnexttopgun_\n#AllThatShowClothing\nwww.allthatshowclothing.com\n#TributeFeeds\ntributefeed\nTribute Equine Nutrition\n#Cinch Code DEARY10 at https://nrsworld.com/\nCINCH JEANS\ncinchjeans\n#NRS Code DEARY10 at https://nrsworld.com/\nnrsworld\nNRS\n#NationalRoperSupply Code DEARY10 at https://nrsworld.com/\n#ClassicEquine Code DEARY10 at https://nrsworld.com/\nClassic Equine\n_classicequine\n#UltraCruz Code DEARY at https://www.scahealth.com/home\nUltraCruz\nultracruz_scah\n#summitanimalhealth \n#CubeIt\ncubeit.hay.co\n#SuperiorSaddlery\nSuperior Saddlery, LLC\nsuperior_saddlery\n#ArenaWerks\nArena Werks\narenawerks89\n#RodPatrickBoots\nRod Patrick Bootmakers\nrodpatrickboots\n#ShortyCaboyHattery\nShorty’s Caboy Hattery\nshortyscaboyhattery\n#GoldenWestSaddlePads\n#PrairieForgeSpurs\nPrairie Forge Spurs\n#SpradlingFarrierServices\n#QueenHorseBedding\nQueen Horse Bedding\nqueenhorsebedding\n#CustomizeMyDream'}}]}",{'count': 0},2025-04-25 04:47:48,713,"{""id"": ""254288719"", ""has_public_page"": true, ""name"": ""Tulsa Expo Center"", ""slug"": ""tulsa-expo-center""}",,clips
768,769,"{'id': '1680517394', 'username': 'dearyperformancehorses'}",3616437897600343422,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPIpI3yN3qrw0ckfqAueK7r5MHYfK3rsiwtkrXu--eiOTiT-rMsHSo9hIc8vwhQWMDcOuhJwCh0T8wNLQ0eCWVV9fYffV899X542pI.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=107&vs=692125373177577_3263421547&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CRjQzQkI2NUVCNjYyQTBGQzE4Njc2MDE3MUVDMUM4N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUDdJUFIwa0JFczVReE1GQUpJZzNtaWwyd0lSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuKC5PnihMo%2FFQIoAkMzLBdAKszMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIW6_qrKocmyY25oo43OrZ-NIgH-XcCYPOV8SLqTt0-MA&oe=683E2B35&_nc_sid=8b3546,3190,"{'edges': [{'node': {'text': '🔵TODAY April 22, draw 116 NRBC Open Derby 1st go round, CUSTOMIZE MY DREAM, owned by Devin Warren, shown by Casey Deary. \nThe Deary Performance Horses Team and Casey & Nicole Deary would like to thank the Warren family for the opportunity to continue working with this AWESOME stallion CUSTOMIZE MY DREAM “William”. His style and athletic ability are exceptional!\n.\n.\nJoshua 1:9 Be strong and courageous, do not be afraid or discouraged for the LORD your GOD will be with you where ever you go. \n.\n.\n@my_little_reiners thank you for videos. \n@warrenreining \n@customizemydream_ \n@oswoodstallionstation \n@100xequine \n@cinchjeans \n.\n.\n#explorepage \n#viralvídeos \n#love \n#nrbc \n#customizemydream \n#DearyPerformanceHorses\n#CaseyDeary\n#GloryToGod\n#ChelseaSchneiderMedia \nChelsea Schneider Media Inc.\n#RanchFuel \nRanch Fuel\n#100xEquine \n$20 off 100X Equine first orders when you use code DEARY20 or use this \nlink:\xa0https://100xequine.com/discount/DEARY20\n\n100xequine \n#100xShows \n100X Shows\n100xshows\n#ArthramidVet \nArthramid Equine\n#AllThatShowClothing\nwww.allthatshowclothing.com\n#TributeFeeds\ntributefeed\nTribute Equine Nutrition\n#Cinch Code DEARY10 at https://nrsworld.com/\nCINCH JEANS\ncinchjeans\n#NRS Code DEARY10 at https://nrsworld.com/\nnrsworld\nNRS\n#NationalRoperSupply Code DEARY10 at https://nrsworld.com/\n#ClassicEquine Code DEARY10 at https://nrsworld.com/\nClassic Equine\n_classicequine\n#UltraCruz Code DEARY at https://www.scahealth.com/home\nUltraCruz\nultracruz_scah\n#summitanimalhealth \n#CubeIt\ncubeit.hay.co\n#SuperiorSaddlery\nSuperior Saddlery, LLC\nsuperior_saddlery\n#ArenaWerks\nArena Werks\narenawerks89\n#RodPatrickBoots\nRod Patrick Bootmakers\nrodpatrickboots\n#ShortyCaboyHattery\nShorty’s Caboy Hattery\nshortyscaboyhattery\n#GoldenWestSaddlePads\n#PrairieForgeSpurs\nPrairie Forge Spurs\n#SpradlingFarrierServices\n#QueenHorseBedding\nQueen Horse Bedding\nqueenhorsebedding'}}]}",{'count': 5},2025-04-22 15:55:31,896,"{""id"": ""254288719"", ""has_public_page"": true, ""name"": ""Tulsa Expo Center"", ""slug"": ""tulsa-expo-center""}",,clips
769,770,"{'id': '15361767670', 'username': 'warrenreining'}",3603483753550040541,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNN1TDbsWxzjsM3-eFBjKV-aaE17wDhanyyHxZMF78SSCPRMOxGG26shVVPbv9m-kdlNXtR_g4ANHf9ZfqipcWcKV4bZg6-np34-oM.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=1039911064862039_662434252&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CMTRDOUExMzg1NTY3REY1QTQwRTJFOUM4Nzc2M0RBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRHBsRWgxRkxQazBxRmdDQU5TdHVkYWJGeVUtYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJu6h7NDb9ZRAFQIoAkMzLBdADGJN0vGp%2FBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJafTx2WEWEXk1ZBxo0HRB3cm5Q4Yw1sdKhAsnImzcdMw&oe=683E4741&_nc_sid=8b3546,187,"{'edges': [{'node': {'text': 'Wow! Look at this drop dead gorgeous filly by Tricked Out Spook out of Regan and Glen Paluch’s great mare, Gunna Bless Ya! We feel blessed for sure with this little one! 😍 Congratulations Regan and Glen!! \n\n#warrenperformancehorses \n#warrenreining \n#customizemydream \n#wphbred \n#splitwaterranch \n@splitwaterranch \n#masterpieceoutdoorliving \n@masterpieceoutdoorliving \n#gracewinsllc\n#slidingRperformancehorses\n#lazySperformancehorses \n#gavinwarrenperformancehorses\n#mlhcreative\n#daretodream'}}]}",{'count': 0},2025-04-04 18:46:17,48,null,,clips
770,778,"{'id': '30161733127', 'username': 'horsetalionaire'}",2868737717175754225,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQN_71eRVCqATY4EJp4a8-8itwdArVeTY1cw7v7giGkcLeR2LLaaUFtKVAOqrW6uwU4F82JUh_WG87LBNwxZaga-PcCu99AK4bbWfQo.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=587069733666696_3651815705&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NDQ4MDNBMDk3NkMyMkMyMkMwQjEwMjE4MjgwMzY4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT3RoUUJGbjhqeDZkNHNCQUFIUWIzR2NZMGswYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpiT9qbAmt4%2FFQIoAkMzLBdAHZmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLL2o9SpFrNCtDLnsyGQ4pRPh1k9bXH8XXD0Xqt3AT6vQ&oe=683E28E1&_nc_sid=8b3546,135,{'edges': [{'node': {'text': 'Skytree Tokyo 🇯🇵 Japan 😍🏨'}}]},{'count': 2},2022-06-26 00:37:10,100,"{""id"": ""734884166"", ""has_public_page"": true, ""name"": ""Tokyo,japan"", ""slug"": ""tokyojapan""}",,clips
771,779,"{'id': '30161733127', 'username': 'horsetalionaire'}",2863689240263668738,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOPRWnlr4ppnfdjfenQzh7i-1AwuGTi4MvwlOyga-Ih8FZReyVZm22j9myW9KQ2xifJcO4-cQZHRQ2tOs9aBRP6bJ8RO86HZzHOiPc.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=344595962065504_2141309733&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNjRGMDlBMkE1RDUzQ0VCMEFDRkJFRkE4QjkyNEE4N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRUc0T0JITEtOaVNNSTBCQUh5ZHg1X1dqNGR4YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrjmgbT3xudAFQIoAkMzLBdAEMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ3jYeteFPjoGybI8IfgApms7VyuwuzI8zKiAJUPmvA9Q&oe=683E2793&_nc_sid=8b3546,480,{'edges': [{'node': {'text': 'In the streets of tokyo japan🇯🇵😍'}}]},{'count': 3},2022-06-19 01:26:36,128,null,,clips
772,780,"{'id': '30161733127', 'username': 'horsetalionaire'}",2863688299045030522,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOijja0YEXi0Jgr-zWYdhDwoSz8mfEGIhF48Y4BK52uEzCjenR-W4mJqmBkmtx_98Ho3w9Tbrt3z46qXBYt9D_W09ttfKyU7-9dXj8.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=3836629193224766_2811384667&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RjQ3REQ3QzU4RjMzODcwNTM0RDUzMzBDQkFFMTY4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRGFoTVJHQm1tamdBcG9BQU1WU3JtZzNZczhzYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqaav%2Fe9%2FeU%2FFQIoAkMzLBdAR%2BqfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ-T_jpGHN2-JEIAGqXrqNCPCxvYNvmLZ4upnOSZDaMTw&oe=683E4CCD&_nc_sid=8b3546,66,{'edges': [{'node': {'text': 'Tokyo Tower Japan🇯🇵❤️'}}]},{'count': 0},2022-06-19 01:25:54,72,null,,clips
773,781,"{'id': '30161733127', 'username': 'horsetalionaire'}",2490908235046694284,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQMi0TU3zJIbihHLCc4zNKcPLDy8rTDzOE_N8WbsNBv0gEJ_TlGrwCxUvuLPvqccv96-IH4zpe3Z3ms5CexdoF-SXq91meyuURdp3dM.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNDgwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1246658509853624_53232243&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9CMzRENTFGQjRFRTI2RjVCOEU1ODI3NjNGMDMwNkE4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSlk4Y3h0Qkd1NWo1Y0lCQVB1VF8xczh0aUEzYnBrd0FBQUYVAgLIARIAKAAYABsAFQAAJsKMj9TT79Y%2FFQIoAkMzLBdAOohysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdlxJ4BAA%3D%3D&ccb=9-4&oh=00_AfJG5xocA9sdH1mj_XpBbSqcglJzunwG0dKrYTWX9SDUAA&oe=683E456D&_nc_sid=8b3546,484,{'edges': [{'node': {'text': 'Our New Jockey Is all set to go 😁😅😅🏇\n\n#horse#babyboy#fun#jockey#riding#racinglife#race#passion#sport#horserider#love#سبحان_الله#horserider#horseposts#حصان#سباق#عرب#horseracing#horsepower#photoobserve#photoofthedays#ireland#indian#japanese#asia#thoroughbreds#türkmen#uae#universe'}}]},{'count': 21},2021-01-20 17:21:06,170,"{""id"": ""101965024772173"", ""has_public_page"": true, ""name"": ""Horse Racing In Japan"", ""slug"": ""horse-racing-in-japan""}",,feed
